Univ,College,Major,Continent,Country,Foreign Univ,Semester,Url
KHU,예술·디자인대학,의류디자인학과,Europe,프랑스,IPAG Business School,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4392&b_code=12&page=120&s1=&s2=&b_ex1=&idx_no=1272&perpage=15
KHU,외국어대학,스페인어학과,Europe,스페인,universidad de CastillaLa ..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4391&b_code=12&page=120&s1=&s2=&b_ex1=&idx_no=1271&perpage=15
KHU,외국어대학,스페인어학과,Southern America,멕시코,Tec de Monterrey,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4389&b_code=12&page=120&s1=&s2=&b_ex1=&idx_no=1270&perpage=15
KHU,외국어대학,프랑스어학과,Europe,프랑스,EDC Paris Business School,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4388&b_code=12&page=120&s1=&s2=&b_ex1=&idx_no=1269&perpage=15
KHU,문과대학,영어학부,Northern America,미국,Northeastern Illinois University ..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4383&b_code=12&page=120&s1=&s2=&b_ex1=&idx_no=1268&perpage=15
KHU,호텔관광대학,관광학부,Asia,중국,길림대학교 주해캠퍼스,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4382&b_code=12&page=120&s1=&s2=&b_ex1=&idx_no=1267&perpage=15
KHU,정경대학,경제학과,Europe,덴마크,오루후스대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4381&b_code=12&page=120&s1=&s2=&b_ex1=&idx_no=1266&perpage=15
KHU,생활과학대학,주거환경학과,etc, Finland ,oulu university applied ..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4380&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1265&perpage=15
KHU,생활과학대학,의상학과,Europe,프랑스,IESEG School of management,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4377&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1264&perpage=15
KHU,체육대학,골프산업학과,Europe,스웨덴,Linnaeus University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4374&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1263&perpage=15
KHU,정경대학,무역학과,Europe,벨기에,Universite Libre de Bruxel..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4373&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1262&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,서안교통대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4372&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1261&perpage=15
KHU,문과대학,영어학부,etc,"싱가포르, 싱가폴",Nanyang Technolo..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4371&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1260&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,모스크바언어대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4370&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1259&perpage=15
KHU,정경대학,경제학과,etc,싱가폴,Singapore Management Unive..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4369&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1258&perpage=15
KHU,공과대학,산업경영공학과,Southern America,멕시코,Tecnologico de monterrey,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4368&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1257&perpage=15
KHU,호텔관광대학,관광학부,Europe,프랑스,IPAG Business School,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4367&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1256&perpage=15
KHU,정경대학,언론정보학과,etc,Oulu University of Applied Scienc,Oulu University of Applied Science,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4366&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1255&perpage=15
KHU,외국어대학,러시아어학과,etc,모스크바 국제관계대학교 (MGIMO,모스크바 국제관계대학교 (MGIMO),2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4365&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1254&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,러시아국립사회대학,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4361&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1253&perpage=15
KHU,외국어대학,스페인어학과,Southern America,콜롬비아,EAFIT,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4357&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1252&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,Russian State Social Unive..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4356&b_code=12&page=121&s1=&s2=&b_ex1=&idx_no=1251&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,중국,남경대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4354&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1250&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Southern America,멕시코,Tecnologico de Monterrey,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4353&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1249&perpage=15
KHU,정경대학,무역학과,Asia,말레이시아,HELP UNIVERSITY,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4352&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1248&perpage=15
KHU,정경대학,사회학과,Asia,베트남,FPT University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4351&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1247&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,동화대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4350&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1246&perpage=15
KHU,경영대학,경영학부,Europe,핀란드,Oulu University of Applied..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4349&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1245&perpage=15
KHU,경영대학,경영학부,etc,싱가폴,Nanyang Technological Uni..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4348&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1244&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Northern America,캐나다,Confederation college,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4347&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1243&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,블라디보스톡 극동연방대학,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4346&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1242&perpage=15
KHU,정경대학,무역학과,Europe,크로아티아,Zagreb school of Econo..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4344&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1241&perpage=15
KHU,경영대학,경영학부,Oceania,뉴질랜드,Wintec,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4343&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1240&perpage=15
KHU,생활과학대학,식품영양학과,Northern America,미국,Pittsburg State University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4342&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1239&perpage=15
KHU,생명과학대학,유전공학과,etc,싱가폴,Nanyang Technological Unive..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4341&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1238&perpage=15
KHU,외국어대학,일본어학과,Asia,홍콩,City University of Hong Kong,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4340&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1237&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,모스크바 국립 국제 관계 대..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4339&b_code=12&page=122&s1=&s2=&b_ex1=&idx_no=1236&perpage=15
KHU,외국어대학,중국어학과,Asia,중국,길림대학교 주해캠퍼스,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4335&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1235&perpage=15
KHU,국제대학,국제학과,Asia,홍콩,City University of Hong Kong..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4334&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1234&perpage=15
KHU,전자정보대학,전자·전파공학과,etc,싱가폴,Nanyang Techonological Uni..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4310&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1233&perpage=15
KHU,생활과학대학,아동가족학과,Northern America,미국,University of Akron,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4309&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1232&perpage=15
KHU,외국어대학,스페인어학과,Southern America,멕시코,La universidad Autonoma de..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4306&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1231&perpage=15
KHU,정경대학,무역학과,Europe,핀란드,VAMK,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4305&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1230&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Southern America,멕시코,Tec de monterrey,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4302&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1229&perpage=15
KHU,정경대학,언론정보학과,Northern America,미국,University of North Carolina..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4298&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1228&perpage=15
KHU,경영대학,경영학부,Europe,프랑스,EDHEC BUSINESS SCHOOL (Lille ..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4296&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1227&perpage=15
KHU,경영대학,경영학부,Northern America,미국,Pittsburg State University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4295&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1226&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,Moscow State Linguistic Un..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4294&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1225&perpage=15
KHU,국제대학,국제학과,Northern America,미국,Central Connecticut State Un..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4293&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1224&perpage=15
KHU,외국어대학,러시아어학과,Oceania,호주,Southern Cross University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4292&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1223&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Europe,라트비아,Turiba University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4291&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1222&perpage=15
KHU,생활과학대학,의상학과,Europe,프랑스,IESEG School of management,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4290&b_code=12&page=123&s1=&s2=&b_ex1=&idx_no=1221&perpage=15
KHU,외국어대학,영미어학부,Europe,프랑스,IESEG School of Management,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4289&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1220&perpage=15
KHU,공과대학,화학공학과,Europe,러시아,Russian State Social Unive..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4288&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1219&perpage=15
KHU,정경대학,무역학과,Asia,중국,대외경제무역대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4287&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1218&perpage=15
KHU,경영대학,경영학부,Northern America,미국,Queens College,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4286&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1217&perpage=15
KHU,경영대학,경영학부,Asia,말레이시아,HELP UNIVERSITY,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4285&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1216&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,Moscow State Linguistic Un..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4278&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1215&perpage=15
KHU,정경대학,언론정보학과,Europe,프랑스,IESEG University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4277&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1214&perpage=15
KHU,국제대학,국제학과,Northern America,캐나다,George Brown College,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4276&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1213&perpage=15
KHU,응용과학대학,우주과학과,Europe,러시아,Moscow State Linguistic Un..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4274&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1212&perpage=15
KHU,정경대학,언론정보학과,Northern America,미국,University of Akron,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4273&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1211&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,Tomsk Polytechnic Universi..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4271&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1210&perpage=15
KHU,정경대학,언론정보학과,Northern America,미국,Pittsburg State University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4269&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1209&perpage=15
KHU,외국어대학,러시아어학과,Europe,러시아,Tomsk Polytechnic Universi..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4267&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1208&perpage=15
KHU,외국어대학,중국어학과,Asia,대만,대만국립정치대,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4265&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1207&perpage=15
KHU,경영대학,경영학부,Europe,핀란드,Mikkeli university of appl..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4261&b_code=12&page=124&s1=&s2=&b_ex1=&idx_no=1206&perpage=15
KHU,외국어대학,글로벌커뮤니케이션학부,Europe,크로아티아,Zagreb School of Econo..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4259&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1205&perpage=15
KHU,이과대학,화학과,Northern America,미국,University of North Carolina..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4258&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1204&perpage=15
KHU,정경대학,사회학과,Europe,독일,Universität Bremen,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4257&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1203&perpage=15
KHU,생활과학대학,식품영양학과,Asia,중국,절강이공대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4255&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1202&perpage=15
KHU,정경대학,경제학과,Asia,중국,절강이공대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4254&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1201&perpage=15
KHU,외국어대학,중국어학과,Europe,핀란드,oulu university of applied..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4252&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1200&perpage=15
KHU,호텔관광대학,관광학부,Europe,스웨덴,Kristianstad University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4247&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1199&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Northern America,미국,Pittsburg State University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4246&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1198&perpage=15
KHU,공과대학,화학공학과,etc,중국 항저우,절강이공대학,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4245&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1197&perpage=15
KHU,공과대학,산업경영공학과,etc,중국 항저우,절강이공대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4244&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1196&perpage=15
KHU,미술대학,미술학부,etc,중국 항저우,절강이공대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4241&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1195&perpage=15
KHU,정경대학,무역학과,Europe,핀란드,VAMK,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4240&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1194&perpage=15
KHU,생활과학대학,식품영양학과,etc,중국 항주,절강이공대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4237&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1193&perpage=15
KHU,정경대학,경제학과,etc,중국 항저우,절강이공대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4236&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1192&perpage=15
KHU,정경대학,국제통상·금융투자학과,etc,중국 항저우,절강이공대학교,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4234&b_code=12&page=125&s1=&s2=&b_ex1=&idx_no=1191&perpage=15
KHU,공과대학,건축공학과,etc,Hong Kong} The Hong Kong polytechni.,[Hong Kong} The Hong Kong polytechni..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4233&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1190&perpage=15
KHU,경영대학,경영학부,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4232&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1189&perpage=15
KHU,호텔관광대학,Hospitality경영학부,etc,Singapore,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4227&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1188&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,Hong Kong,The Hong Kong polytechni..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4226&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1187&perpage=15
KHU,국제대학,국제학과,Northern America,미국,Pittsburg State University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4222&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1186&perpage=15
KHU,예술·디자인대학,연극영화학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4221&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1185&perpage=15
KHU,전자정보대학,컴퓨터공학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4219&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1184&perpage=15
KHU,호텔관광대학,Hospitality경영학부,etc,Singapore,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4218&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1183&perpage=15
KHU,외국어대학,일본어학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4217&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1182&perpage=15
KHU,호텔관광대학,Hospitality경영학부,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4216&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1181&perpage=15
KHU,국제대학,국제학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4215&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1180&perpage=15
KHU,외국어대학,일본어학과,etc,리투아니아 LCC Universit,리투아니아 LCC University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4214&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1179&perpage=15
KHU,약학대학,한약학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4213&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1178&perpage=15
KHU,체육대학,태권도학과,etc,［싱가포르］ SI,［싱가포르］ SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4206&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1177&perpage=15
KHU,이과대학,수학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4205&b_code=12&page=126&s1=&s2=&b_ex1=&idx_no=1176&perpage=15
KHU,호텔관광대학,Hospitality경영학부,etc,<Malaysia> Help Universit,<Malaysia> Help University,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4203&b_code=12&page=127&s1=&s2=&b_ex1=&idx_no=1175&perpage=15
KHU,호텔관광대학,관광학부,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4202&b_code=12&page=127&s1=&s2=&b_ex1=&idx_no=1174&perpage=15
KHU,호텔관광대학,관광학부,etc,Singapore,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4201&b_code=12&page=127&s1=&s2=&b_ex1=&idx_no=1173&perpage=15
KHU,문과대학,국어국문학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4200&b_code=12&page=127&s1=&s2=&b_ex1=&idx_no=1172&perpage=15
KHU,전자정보대학,전자·전파공학과,Asia,싱가포르,SIM,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4199&b_code=12&page=127&s1=&s2=&b_ex1=&idx_no=1171&perpage=15
KHU,호텔관광대학,관광학부,Asia,싱가포르,Singapore Institute Mane..,2016-1,http://oiak.khu.ac.kr/program/notice_view.php?idx=4195&b_code=12&page=127&s1=&s2=&b_ex1=&idx_no=1170&perpage=15
